Temperature_C;-12,4742815372812
Timestamp;2026-05-17_22-03-26

Time_us;Emitter_V;Receiver_V;Envelope_V
-128,12800000000001;0,01;-0,0005;0,012979170186909899
-128,096;0,01;-0,00075;0,01273155457576669
-128,064;0,005;0,001;0,012257435236373126
-128,032;0,01;0,0005;0,011595583257642934
-128,0;-0,01;0,003;0,010796756649782724
-127,968;0,01;-0,0015;0,009916478134820614
-127,93600000000002;-0,004999999999999999;-0,0005;0,009008027983735718
-127,904;-0,004999999999999999;0,0017500000000000003;0,00811694056548205
-127,87200000000001;0,005;0,0005;0,007277354561301061
-127,83999999999999;-0,01;-0,00125;0,006511104602402607
-127,808;0,0;0,00075;0,005828250915239075
-127,776;-0,019999999999999997;0,0025;0,005229275374242313
-127,744;0,01;0,00075;0,004707974924853665
-127,71200000000002;-0,019999999999999997;-0,0005;0,004254493089886171
-127,67999999999999;-0,004999999999999999;0,0005;0,0038574588325751
-127,64800000000001;-0,034999999999999996;-0,001;0,0035060375155320893
-127,61599999999999;0,005;0,0017500000000000003;0,003191279662244732
-127,584;-0,04;-0,00175;0,0029066371821448653
-127,55200000000002;0,005;0,0015;0,0026478295217882437
-127,52;0,01;0,00075;0,002413118918783196
-127,48800000000001;0,01;-0,00075;0,0022021129515515767
-127,45599999999999;-0,01;-0,00025;0,002016066682201126
-127,424;0,01;0,0;0,0018563955674642024
-127,39200000000001;0,0;0,00025;0,0017236723049794658
-127,36;0,005;-0,0005;0,0016181392594420657
-127,32800000000002;-0,019999999999999997;0,0;0,0015385046998452208
-127,29599999999999;0,01;0,002;0,0014823038073484792
-127,26400000000001;-0,025;0,0;0,0014457320671822556
-127,23199999999999;0,0;0,00025;0,0014239973788800792
-127,2;0,005;0,00075;0,0014119333737986535
-127,168;-0,025;0,0025;0,0014047174423641542
-127,136;-0,085;0,001;0,0013982431015244913
-127,10400000000001;0,005;-0,00025;0,001389773895515555
-127,07199999999999;-0,01;0,002;0,0013783975609793042
-127,04;0,01;0,0017500000000000003;0,0013649812102558482
-127,00800000000001;0,005;0,0;0,0013517957899145526
-126,976;0,005;0,00075;0,0013422633766433391
-126,94400000000002;-0,004999999999999999;0,00025;0,0013400405550669185
-126,91199999999999;-0,004999999999999999;0,0;0,0013484916483586544
-126,88000000000001;-0,03;-0,0005;0,001369841843609613
-126,84800000000001;-0,01;0,00025;0,0014046934463196625
-126,816;-0,004999999999999999;0,0015;0,0014521206829158158
-126,784;-0,03;0,001;0,0015096030943395576
-126,752;-0,019999999999999997;-0,00075;0,0015736478967845033
-126,72000000000001;-0,019999999999999997;0,00025;0,001640628465550015
